"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CXorf49B","CXorf49B",11.4299464536079,-2.70511029699759,0.654776262793714,-4.13135058600899,3.60638068970332e-05,0.000139653725255835
"IL1RAPL1","IL1RAPL1",1.02229917383002,-1.79748306210028,0.435139548394858,-4.13081979960412,3.61471854709942e-05,0.000139947566234413
"TGM4","TGM4",1.35036144241991,1.62120655142347,0.392599387197724,4.12941691782873,3.63684392193803e-05,0.000140716608215119
"C10orf82","C10orf82",105.44445753493,-1.35117552176823,0.327243521251805,-4.12896034304844,3.64407242593533e-05,0.000140937861231005
"SOX3","SOX3",2.31592189975663,-2.5774969591462,0.624562475764372,-4.1268841135416,3.67711574975538e-05,0.000142156929306512
"S100A7","S100A7",1277.65324019196,2.28893828691366,0.554654437467198,4.12678260966591,3.67873846208192e-05,0.000142190212041332
"ADARB2","ADARB2",4.85018418299285,-1.2333557378281,0.298872113211861,-4.12670062982362,3.68004954576095e-05,0.000142211438450576
"PGPEP1L","PGPEP1L",1.5871756717492,-2.28862330225235,0.555004760421939,-4.12361022005007,3.72979855462639e-05,0.000143806424338157
"B3GALT5","B3GALT5",64.6277428294571,-1.04671668767356,0.254041926571276,-4.12025173088857,3.784586783136e-05,0.000145738213961695
"PAPL","PAPL",6.96802191019167,-1.81647992375897,0.440935021864097,-4.11960908906628,3.79515713770522e-05,0.000146104315548479
"EGR4","EGR4",6.03034881732792,-1.27902074126572,0.310516008822405,-4.11901707134603,3.80491960834249e-05,0.00014643056595817
"FGL1","FGL1",7.56657650078326,1.63250608894288,0.39650442058264,4.11724561997067,3.83427371643631e-05,0.000147529826669313
"SIM1","SIM1",13.8498502805695,-1.14419427861335,0.277934019913831,-4.11678382865145,3.84196114971567e-05,0.000147795146041721
"LIN28A","LIN28A",32.4699975923533,3.0090838313443,0.731620564592562,4.11290220227756,3.90715934752745e-05,0.000150210358849845
"AACSL","AACSL",1.97700248783282,1.72544396032031,0.419680716012165,4.11132533492507,3.93394418946813e-05,0.000151084502667536
"C4orf40","C4orf40",8.16074004220097,-4.63099479665995,1.13230446882975,-4.08988476522232,4.31587559559502e-05,0.000164299037307324
"UGT1A9","UGT1A9",2.556795008237,3.4039569953722,0.832852645866264,4.08710593916849,4.36787699355432e-05,0.000166007786773959
"G6PC2","G6PC2",0.857920097731669,-1.65677785482519,0.405626040989602,-4.08449578528826,4.41726281669122e-05,0.000167748139315446
"GCM1","GCM1",10.2168748647605,1.02468126470524,0.251141330047921,4.08009810456017,4.5016697762095e-05,0.000170779809701119
"C1orf49","C1orf49",0.530423374138754,1.97120668037836,0.483392348757604,4.07786073868294,4.54519758599597e-05,0.000172326047009171
"PAPPA2","PAPPA2",3.22110760838771,-1.0468825633473,0.25678995226569,-4.07680500779147,4.56587509263235e-05,0.000172969471491745
"PSAPL1","PSAPL1",3.49547841077033,-3.36479700648318,0.826589972746255,-4.07069661794228,4.68727604540551e-05,0.00017710122952934
"FAM196B","FAM196B",14.5975939311176,-1.00656507230006,0.247506946861227,-4.06681543716196,4.76599590754942e-05,0.000179675446605554
"CDH18","CDH18",5.65774801904442,-2.4864152772522,0.61159623650341,-4.06545221969876,4.79394153784178e-05,0.000180619537351265
"P2RY4","P2RY4",2.96146054066122,-1.21218863540663,0.298879121722328,-4.05578224541496,4.99667942595888e-05,0.00018765195469924
"IGFN1","IGFN1",7.0996456519183,-1.24098080343922,0.306019032924898,-4.05524058937791,5.00827268458029e-05,0.000187936086967614
"CLEC6A","CLEC6A",2.224379456473,1.41393743979943,0.349346019829136,4.04738385309493,5.1793267513929e-05,0.000193887151654128
"AKR1C1","AKR1C1",335.082021940392,1.00879297903411,0.249512619816433,4.04305393360978,5.27594784847998e-05,0.00019710882023995
"SLC6A11","SLC6A11",31.1086397337318,1.3267999958106,0.328224418687763,4.0423561449667,5.2916777488075e-05,0.000197656924517695
"XKR7","XKR7",3.0576356452777,-2.98279953224301,0.740395180792316,-4.02865876173186,5.60959724911333e-05,0.000208904893564845
"GRM4","GRM4",176.187962282619,-1.06094681670289,0.263481020788253,-4.02665366002027,5.65762717027467e-05,0.000210567519707232
"HIST1H3F","HIST1H3F",1.11736434240343,1.01860053249144,0.253018081290898,4.02580134706004,5.67816111017844e-05,0.000211205414749862
"DPP6","DPP6",4.92913368315248,-1.19712540353257,0.297767541298878,-4.02033545466589,5.81153291286926e-05,0.000215736399798538
"PI16","PI16",193.638202109454,-1.17718202226075,0.292929822198968,-4.01864860813375,5.85328872450968e-05,0.000216941290792242
"KIR3DL1","KIR3DL1",1.59717545346526,1.19122928687532,0.296447591860502,4.0183469847037,5.86078492236821e-05,0.000217132891179045
"RTBDN","RTBDN",23.1547120758087,-1.45505794190461,0.362610138741838,-4.01273375022905,6.00195972474486e-05,0.000221922698617993
"HEPHL1","HEPHL1",6.46251303611509,1.09119931047532,0.272266396151864,4.00783690495053,6.1277412096016e-05,0.000226158832352358
"NPHS1","NPHS1",4.99808490256695,-1.40105577400602,0.349577782932661,-4.00785130637409,6.12736765880943e-05,0.000226158832352358
"SLC6A2","SLC6A2",10.322851883727,-1.65080030844744,0.41212761473039,-4.00555616620685,6.18717293680703e-05,0.000228228424635382
"KY","KY",15.0640140150474,-1.01471397141916,0.253385568145964,-4.0046241735229,6.21161561493848e-05,0.000228903860716341
"LIN28B","LIN28B",3.27330802852617,-3.64319649042355,0.911257726501211,-3.99798694098503,6.3883474757395e-05,0.000234932460514763
"UGT2B11","UGT2B11",888.448049994367,2.05853312685424,0.514972126253711,3.99736805529561,6.40506716409956e-05,0.000235382119743883
"GALNT13","GALNT13",49.1339388114862,-1.00917217271537,0.252571835607656,-3.99558474240579,6.45347671376796e-05,0.000236834728396537
"BCL8","BCL8",4.96302439304837,-1.02300458977249,0.256336145340271,-3.99087139433462,6.58309725163674e-05,0.000241117563190345
"SLC1A1","SLC1A1",1035.68740300187,-1.0026480918599,0.25134519884046,-3.98912768767995,6.63167186048221e-05,0.000242468472626642
"NKAIN3","NKAIN3",4.09969906207387,-1.15735986189332,0.29041262603094,-3.9852257035478,6.74160141397321e-05,0.000245872402077159
"C11orf90","C11orf90",2.23137035869612,-1.39838021117499,0.350965263444849,-3.98438351832712,6.76555325873635e-05,0.000246590610377493
"SPATA3","SPATA3",0.348538914845693,2.92403545063995,0.733973848831485,3.98384146151137,6.78101198532005e-05,0.00024705756140152
"GABRB1","GABRB1",1.17452900342011,-2.34300686692254,0.588322399497691,-3.98252194531943,6.81878262594257e-05,0.000248191454198943
"SYT4","SYT4",9.90266948441227,-3.64560582047569,0.915555050930768,-3.98185321217933,6.83800077778466e-05,0.000248793926934407
"ACMSD","ACMSD",16.4279098080022,-1.76662026273536,0.444097733198104,-3.97799882925163,6.94977138897779e-05,0.00025256519270886
"PTCHD3","PTCHD3",7.00738183589947,-1.73002147482484,0.434942171010293,-3.97758964325374,6.96173805866227e-05,0.000252901597635133
"DUSP26","DUSP26",5.76716911194384,-1.04140236207458,0.262053905156352,-3.97400054562529,7.06754007287234e-05,0.000256445636586629
"BCL11A","BCL11A",169.82660971681,-1.023238935334,0.257716967043474,-3.97039801869698,7.17526640602999e-05,0.000259798928164015
"C6orf103","C6orf103",1.62751323196559,-1.75997800263288,0.44348443658041,-3.96852258492677,7.23196042433409e-05,0.00026175012860228
"PLSCR2","PLSCR2",1.26372971023122,-1.18082497002502,0.297693536276202,-3.96657913636877,7.29115740383021e-05,0.000263688147534375
"GPR25","GPR25",1.11273471983824,1.19664928676183,0.301807149487183,3.96494678404777,7.34123230637312e-05,0.000265344889617456
"SPAG17","SPAG17",79.3743647784515,-1.10801014677316,0.280099641481136,-3.95577138519038,7.62880896049941e-05,0.00027483443205505
"OR52E6","OR52E6",0.296452311620969,2.4295487849134,0.614569383184015,3.95325385772747,7.7095567183933e-05,0.000277475657826477
"KRT12","KRT12",0.882910412045062,1.34538728021164,0.340754074172989,3.94826469346523,7.87197390482785e-05,0.000283048339305744
"IFNE","IFNE",1.4081497135706,-1.3118609865401,0.333020481121928,-3.93928019718342,8.17264379916437e-05,0.00029273152276224
"CCKAR","CCKAR",1.17866306903553,-1.51540502490588,0.385060252628739,-3.93550104057866,8.30233045021858e-05,0.000296863980561935
"SMPX","SMPX",1.60698339666173,-2.45788652040591,0.626596483304512,-3.92259865143775,8.75990069105895e-05,0.000311316729624172
"MUC6","MUC6",1282.06643091582,1.6494965808039,0.4211577890871,3.91657621809476,8.98154289248877e-05,0.000318163784566906
"CALHM1","CALHM1",6.16426606525223,-1.06272384229947,0.271692323325422,-3.91149749574111,9.172560759476e-05,0.000323946729565978
"PLA2G2D","PLA2G2D",118.930207956634,1.07554323141778,0.275196309038454,3.90827636887925,9.29569358224592e-05,0.000327985105316862
"CDH4","CDH4",4.97924049787384,-1.17555521672739,0.301085016107244,-3.90439627958328,9.44608923191013e-05,0.000332725524652958
"CECR2","CECR2",59.5717223805608,1.03092762628072,0.264168334449197,3.90254050861263,9.51883011870143e-05,0.000335161222723189
"CAMKV","CAMKV",4.30222616774973,-1.79816682577551,0.460909814152475,-3.90134202085065,9.56608815456661e-05,0.000336698162181757
"PGK2","PGK2",0.761789403770757,1.75297985041033,0.449751043900698,3.89766710757737,9.71238002172706e-05,0.000341332278489052
"AQP12B","AQP12B",0.450448527652699,2.37752593131502,0.610890877197084,3.89189955205042,9.94624255937794e-05,0.000348763136146514
"LINC00552","LINC00552",2.39640660381695,1.81991001593635,0.467826630424131,3.8901377082498,0.000100187351113923,0.000350909534348164
"NTNG1","NTNG1",64.4397039311363,-1.31420846919435,0.337836085535766,-3.8900772459229,0.000100212317149193,0.000350931125626584
"MCF2","MCF2",2.08882645103252,-1.19187963012037,0.306575039517005,-3.88772560218249,0.000101187924171648,0.000354148247639943
"TCERG1L","TCERG1L",3.97022097687138,1.31457589376176,0.338285645460695,3.8859937198089,0.00010191214101179,0.000356215376776227
"C7orf57","C7orf57",3.70143370137602,-1.52329120628811,0.392235612691375,-3.88361269859169,0.000102915796423041,0.000359319741907233
"GRIN2B","GRIN2B",1.4218819284633,1.40463191557401,0.36210331250842,3.87909159362178,0.000104847273606938,0.000365721241239675
"FAM83A-AS1","FAM83A-AS1",2.29917513674935,1.4866994428902,0.383407032496184,3.87760087031005,0.000105491594706895,0.000367762535525625
"SPANXB2","SPANXB2",4.80278943269667,-2.82287538855021,0.728730178770532,-3.87369079912786,0.000107199406877158,0.000373158696262989
"LINC02249","LINC02249",0.779799078698975,-1.63328775433821,0.422175775764903,-3.86873868207858,0.00010939981225397,0.000379332620419906
"ATP1A4","ATP1A4",34.7833283904071,-1.03685628561478,0.268469987120462,-3.86209384794115,0.000112419362379574,0.000388935569752503
"DBC1","DBC1",63.2877323573175,-1.06738174028182,0.276507896515701,-3.86022154785445,0.00011328426724676,0.000391614130346953
"FGB","FGB",80.7874467653884,2.18985792032148,0.567292652652866,3.86019087340708,0.000113298489358347,0.000391614130346953
"CNGB1","CNGB1",2.8626274317836,1.57972711061896,0.409321447937603,3.85938024645064,0.000113674944912835,0.000392769871676798
"UNC13A","UNC13A",61.4893038888897,-1.00662003881617,0.260968096955568,-3.85725324497253,0.000114668342525073,0.000396055627910898
"CXADRP3","CXADRP3",51.7351307896313,-1.3278966304949,0.344868893469783,-3.85043898025918,0.000117906304020541,0.000406037115229408
"FAM25A","FAM25A",10.1005013380761,-2.0179203717152,0.525518321660391,-3.83986682964644,0.000123101066673786,0.000421902572432283
"CPA2","CPA2",1.16549067224594,-1.68199224560387,0.438303107340214,-3.83750928851685,0.000124288534640819,0.000425581636226544
"ZIM2","ZIM2",6.09832992081429,-1.46994771972005,0.383161233395199,-3.83636858743464,0.000124866961901072,0.000427405436252247
"SLC6A14","SLC6A14",217.446382289034,-1.3051729223519,0.340496023463751,-3.83315173280093,0.000126511864468987,0.00043248057698052
"SMOC1","SMOC1",213.0844558493,-1.07788467454645,0.281256998260202,-3.83238348277208,0.000126907710661838,0.000433674921183302
"UTS2","UTS2",4.20108502567597,1.30406671742137,0.341028763507929,3.82392002365822,0.000131346535767545,0.000446879892471969
"CYP3A7","CYP3A7",0.597544923211009,-1.35917230819477,0.356576342770397,-3.81172878053201,0.000137998248204248,0.00046772059247
"PRKAG3","PRKAG3",3.53013602475647,2.30489885901244,0.604895293803403,3.81040964051798,0.000138736714854324,0.000469882196108864
"ART4","ART4",4.39900389711188,-1.14497175064254,0.301363924667279,-3.79929930865694,0.000145105762346982,0.000489410743441708
"KRT2","KRT2",2.93633840077846,1.43439296119159,0.377671431573361,3.79799169668719,0.000145873208934656,0.000491732606965027
"DAB1","DAB1",6.02713953942738,-1.29678569924401,0.341534696279792,-3.79693692432836,0.000146495045438534,0.00049347230159001
"LPAR3","LPAR3",33.4225230553827,1.04246689110138,0.275213353166112,3.78784996842859,0.000151956558720859,0.000510487611325564
"ANGPTL5","ANGPTL5",1.56602416494519,-1.21706809198188,0.321514089622951,-3.7854269261082,0.000153444920044557,0.000515116804430155
"NKX2-2","NKX2-2",25.0108965345719,1.99610480959421,0.527329202332741,3.785310581633,0.000153516729132192,0.000515265194974351
"CALCA","CALCA",1.65303525305694,-2.42281699954388,0.640376124529155,-3.78342806163376,0.000154683046943867,0.000518806661492772
"CYP2C9","CYP2C9",0.645506535986256,1.39025587490844,0.367678607177733,3.78117151166317,0.000156092086063387,0.00052249978234812
"C16orf73","C16orf73",2.21962437009309,-1.6426861173042,0.435117491481067,-3.7752702418668,0.000159834288180053,0.000533590947751866
"WFIKKN2","WFIKKN2",2.60316207873375,-1.02601739194706,0.27189122115743,-3.77363192375006,0.000160888080189928,0.000536820882507153
"TBX22","TBX22",2.00242362196901,-1.56938952384899,0.416204254391814,-3.77071956206283,0.000162777515510834,0.000542059291170332
"LINC01226","LINC01226",1.89925004632238,1.0555472989482,0.279953447554308,3.7704386503168,0.000162960860785269,0.000542476273685937
"WDR72","WDR72",72.4794647556782,-1.33756054934119,0.356265540614912,-3.75439215095732,0.000173762641044637,0.000575559839414046
"KRTAP3-3","KRTAP3-3",1.4421456998617,-2.68071804044779,0.71417601239514,-3.75358174164578,0.00017432564954763,0.000577015117717061
"MYH7","MYH7",2.88350594191224,-2.55898178799886,0.683336397836611,-3.7448346028404,0.000180512655287013,0.000595803485575966
"CPA6","CPA6",43.5532511252237,-1.36461410906237,0.364958392234135,-3.73909502589797,0.00018468391025298,0.000608173109539852
"GSTA3","GSTA3",7.55999119561385,2.12435412014414,0.568369211564193,3.73763053473246,0.000185762651448974,0.000611401849637649
"C12orf36","C12orf36",1.46347226863621,2.5172389604452,0.673859843381996,3.73555270456772,0.00018730334388825,0.000615604316547664
"TH","TH",11.9023719798603,1.46096728470093,0.394545968116481,3.70290765275192,0.0002131424835795,0.000691518243700916
"TMC1","TMC1",1.17430047361449,1.0180348147223,0.275554197443316,3.69449939129206,0.000220320421452036,0.000710975218949214
"EZHIP","EZHIP",2.68348373787182,2.24873474405164,0.609097688392641,3.69191147315936,0.00022257494353508,0.000717878230703694
"RAD21L1","RAD21L1",1.74116445969117,2.24539115439767,0.608902251164343,3.68760527671565,0.0002263744464972,0.000728747679177343
"KLK12","KLK12",15.6678017326905,-1.88389167874631,0.511258005244728,-3.6848160017456,0.000228867916369231,0.000736266745782781
"CAPSL","CAPSL",25.4232052853547,-1.12891078841022,0.307292117951346,-3.67373818741735,0.000239027652394274,0.000765782892540186
"SLC13A2","SLC13A2",97.8166911075238,-1.10831332429907,0.30283329789658,-3.65981327680011,0.000252399100619503,0.000804479032285352
"CACNG6","CACNG6",19.9419631250053,-1.79866427895532,0.491652845752894,-3.65840306731253,0.000253791692832248,0.000808503489795853
"GPR12","GPR12",23.0489310854864,-1.43883459827313,0.393360702012231,-3.65779954864021,0.000254389870913672,0.000810270808976738
"SYT16","SYT16",1.22043643086951,1.43255109183976,0.391956365713585,3.65487390217963,0.000257308414386626,0.000817752691048249
"TRPM3","TRPM3",0.917419208963267,-1.2546364105148,0.343610101621517,-3.65133738674764,0.000260878258167546,0.000828674725782377
"CES4","CES4",5.4403813737047,1.05616302984607,0.289380281741392,3.64974083061375,0.000262505027814348,0.000833416625983126
"TTLL6","TTLL6",4.63442740485888,1.04830477955452,0.287377204555053,3.64783553788692,0.000264458823217064,0.000838763625377485
"RHCG","RHCG",39.4875404128637,-1.36838508713859,0.375524936897246,-3.64392601579218,0.000268510632733013,0.000850025603792687
"KIRREL3","KIRREL3",9.74845879539835,-1.07593593322881,0.295471211658185,-3.64142390451733,0.000271134269881139,0.000856732884261294
"GABRG1","GABRG1",0.766592268791788,-1.26021453148509,0.346247090430343,-3.63963933940585,0.000273020169686963,0.000862254055365001
"PNLIPRP3","PNLIPRP3",21.8288236208631,3.3830630828933,0.939703319536713,3.60013954676801,0.000318046445331765,0.000992864509469376
"CXorf61","CXorf61",21.1183848131796,-3.50889071789369,0.975885984808767,-3.59559494911824,0.000323651052881882,0.00100850532588319
"GABBR2","GABBR2",35.1844699668748,-1.53935954379366,0.428868379386765,-3.58935192656258,0.000331501064479904,0.00103038590649749
"CHIA","CHIA",1.23601455648054,-2.53153212721271,0.705879928311669,-3.5863494989405,0.000335339455164073,0.00104092980719066
"CYP1A1","CYP1A1",3.43934639717093,-1.34461492386088,0.375881497144066,-3.57723094666062,0.000347253350072595,0.00107522955857747
"POU3F3","POU3F3",1.12237892884015,-1.89791323067852,0.531576224044884,-3.57035011129141,0.000356504407313528,0.00110040594716504
"C8orf75","C8orf75",3.75394453511926,1.23529996996317,0.347244270653077,3.55743801802658,0.000374489425587812,0.00114945652501176
"NTSR2","NTSR2",1.65217303985044,-1.93065667762433,0.543055453244815,-3.55517409150105,0.000377728898847934,0.00115787648168775
"GYS2","GYS2",1.14975816522325,-1.32213135463985,0.373451841274921,-3.54029946706448,0.000399673240286273,0.00121993475550994
"RAPSN","RAPSN",3.19000017678873,-1.16008724024136,0.328703801606435,-3.52927844026081,0.000416694456899272,0.00126712317335042
"UGT2B7","UGT2B7",9.21517908926821,1.57610879085881,0.447205230733585,3.52435231643735,0.00042451938518365,0.00128777089622182
"SLURP1","SLURP1",12.5343085182551,1.58087959593007,0.448587107728807,3.52413069544965,0.000424874625146857,0.00128863907675757
"LINC00602","LINC00602",1.70231992475713,1.51547646992059,0.431586295514499,3.51141008338545,0.000445736222765565,0.00134535358957297
"LOC285696","LOC285696",1.18270039605305,-1.03863929425577,0.295868766709348,-3.51047292286888,0.00044731036186495,0.00134945012190226
"LOR","LOR",1.04150815826544,-2.12687925939225,0.606673562439832,-3.50580508377302,0.000455228458099142,0.00137090015656994
"ASB15","ASB15",1.07171479998736,-1.78836212090843,0.510246011448841,-3.50490171560653,0.000456775876489823,0.00137511640881977
"KRT6A","KRT6A",380.558600035578,-1.40139855087747,0.399846253043449,-3.50484352475647,0.000456875722191688,0.00137519518701949
"SERPINB3","SERPINB3",9.07583178891985,-2.76374737073291,0.789522350604755,-3.5005308825215,0.000464332434440028,0.00139516498532246
"TCHHL1","TCHHL1",1.02422844017387,2.52008552352791,0.719907112169985,3.50057039432729,0.000464263604691076,0.00139516498532246
"POU4F1","POU4F1",8.85229172155506,-1.81815258376817,0.519416061578231,-3.5003780557801,0.000464598748972343,0.0013957404876177
"LHX1","LHX1",5.16025268284354,2.17361870141435,0.620987796968445,3.50025992785297,0.000464804695297248,0.00139613447662104
"CLNK","CLNK",1.31789638362908,1.04784772610706,0.299468560908202,3.49902414774105,0.000466964288530241,0.00140126823881302
"MYBPC2","MYBPC2",4.50936228364022,-1.14430253884167,0.327129633802764,-3.49800941461512,0.000468744585562196,0.00140574021219603
"ADH6","ADH6",0.98763596896787,-1.32679529073478,0.379448626713816,-3.49664011759742,0.000471156985378233,0.00141226033918175
"ACTC1","ACTC1",8.69489786691002,-1.02262304378733,0.292662310777776,-3.49420819192473,0.000475470077520729,0.00142418438890372
"PRDM13","PRDM13",3.64387445007522,-2.71310113813308,0.776509804984666,-3.49396893731002,0.000475896386685835,0.00142486462263252
"HIST1H2AB","HIST1H2AB",0.41472816570036,1.07085474426289,0.306576304935521,3.49294686844148,0.000477721549561507,0.0014298705456327
"IL12RB2","IL12RB2",93.9510430928458,-1.00076181993305,0.287067509997682,-3.4861549464136,0.000490017089752521,0.00146315293236775
"B3GALT1","B3GALT1",2.0544871489173,-1.02797006608798,0.295554815328695,-3.47810291957094,0.000504975996161749,0.00150301020066322
"PACRG-AS1","PACRG-AS1",0.569169670919735,-1.36586501650851,0.393024663956724,-3.47526540130546,0.000510348161683593,0.00151634008879724
"PADI1","PADI1",4.24791901927503,1.28090146603452,0.369175074311252,3.46963149780417,0.000521172876998832,0.00154505904529593
"SLC34A1","SLC34A1",0.290071409354206,1.43636450930415,0.414617516042125,3.46431217623284,0.000531589218072089,0.0015724425919676
"MAGEA5","MAGEA5",0.463958832480611,1.9012163624024,0.552772722314548,3.43941783965334,0.000582966704666819,0.00170817481045623
"PGA3","PGA3",1.95684036573577,-1.40228034044468,0.408219639111429,-3.43511239071451,0.000592308121714233,0.00173309783536544
"TMPRSS11F","TMPRSS11F",0.334983935013611,1.9739944988116,0.57569088965879,3.4289139089583,0.000606001719865679,0.00176983603525159
"OXGR1","OXGR1",24.2705108910689,-1.00069532008926,0.292886326599165,-3.41666793294444,0.00063392552151246,0.00184561220699268
"GFRA3","GFRA3",22.8362983571994,-1.09994541088522,0.321972209247802,-3.41627438422383,0.000634842451646976,0.00184799350592495
"MIMT1","MIMT1",3.42299653088926,-1.43860485645822,0.421533779458885,-3.41278665331382,0.000643022608721562,0.0018700556235257
"KCTD4","KCTD4",0.745847597630089,-1.52721696617849,0.447858690298337,-3.41004204956065,0.000649528642623571,0.0018883881798394
"SFTPB","SFTPB",5.60460356952835,-1.27440283238782,0.375447668737865,-3.39435542820644,0.000687903497469118,0.00198726494045211
"C9orf4","C9orf4",0.769869779868853,-1.49451166073638,0.440880567097417,-3.38983337500142,0.000699351174190849,0.00201690198799014
"PIGR","PIGR",1255.13773010399,1.09386730317761,0.323878741122217,3.37739766243203,0.000731751764538912,0.00209834793134411
"CALR3","CALR3",0.533281123878637,1.04051092077132,0.308432518164882,3.37354480961403,0.000742069674207868,0.00212532307336042
"CYP4F2","CYP4F2",1.84137827883068,-1.53464413648342,0.455520959890636,-3.36898687790759,0.000754450205127483,0.00215515963861409
"UMOD","UMOD",6.82431706486783,-1.07167787529746,0.318538347533081,-3.36436062909557,0.000767212223037614,0.00218960491483136
"FMO9P","FMO9P",1.7249418881459,1.37196328505413,0.410204391130066,3.34458458934222,0.000824058960786785,0.00233541762877093
"C2orf39","C2orf39",6.14353681321747,-1.03745505141052,0.313123061660166,-3.31325021513896,0.000922184384201962,0.00258524655018468
"FGF20","FGF20",0.661225823025162,-1.04232713362862,0.315190849945192,-3.30697142321826,0.000943105125149821,0.00263874339093411
"FRG2C","FRG2C",0.873156282301408,-1.71911186255806,0.520589795943837,-3.30223887589131,0.000959163478808567,0.00268005783412603
"UPK1B","UPK1B",5.79262449376367,-2.20055689952962,0.667993370521684,-3.29427954922823,0.00098674310975941,0.00274765927848118
"OLIG1","OLIG1",7.39926192557982,1.3210591595396,0.401082329149887,3.29373563362827,0.000988654364292943,0.00275216013564918
"LRRC52","LRRC52",0.980939910732061,1.16115477098429,0.352575485430524,3.29335083965472,0.000990008553954528,0.00275469732551599
"LY6D","LY6D",81.3968692038533,-1.39579200184076,0.424181730523743,-3.29055190594218,0.000999910524125942,0.00278142025824303
"PDIA2","PDIA2",6.52051013831377,-1.08274967628981,0.330481820411315,-3.27627605942812,0.0010518569202297,0.00290944122941426
"POTEC","POTEC",2.76203532392477,-2.29384218699899,0.700212260230562,-3.27592405514821,0.00105316876745458,0.00291220667326514
"NXNL1","NXNL1",0.51409759129193,-1.24871337951035,0.381283321310348,-3.27502754439644,0.00105651671806894,0.00292016652491584
"HYAL4","HYAL4",1.32840969034672,-1.04624811860867,0.319828554292061,-3.27127801620005,0.00107062603102369,0.00295478853601319
"KIR2DL1","KIR2DL1",0.993991509505575,1.17912708839138,0.360702664393288,3.2689724939368,0.00107938793920855,0.00297632972157299
"TP53TG5","TP53TG5",0.478310710690934,-1.2654291266135,0.387308677235517,-3.26723670547668,0.00108602834489089,0.00299066377358932
"SKINTL","SKINTL",1.01710152000115,-1.07007809399755,0.327712598462247,-3.26529434333245,0.00109350380029297,0.00300947337547454
"PCSK1N","PCSK1N",94.898958704727,-1.04418792701908,0.31999935570899,-3.26309384187847,0.00110203022052328,0.00303070488670502
"CP","CP",2228.52810976214,1.01579016574505,0.312063343185529,3.25507685515354,0.00113361684230563,0.00310841168820839
"CALB1","CALB1",1.54801350799697,-1.13956055458286,0.350249876798302,-3.25356446945761,0.00113966861773831,0.00312225374285712
"TAS2R40","TAS2R40",0.241002444210559,2.38579018204542,0.736174090094216,3.24079618414727,0.00119196374021368,0.00325168126440929
"RPE65","RPE65",0.787788436542053,-1.52910802916528,0.471859880267149,-3.24059767128232,0.00119279401736485,0.00325347074881118
"TPTE2P3","TPTE2P3",1.63257417626254,-1.15751114891724,0.359483877328302,-3.21992507013083,0.00128224107005737,0.00346905777252078
"SFTPA1","SFTPA1",1.73523148556303,-2.83445164658873,0.881102627501594,-3.21693700383795,0.00129567044800467,0.0035013303767203
"HTR3A","HTR3A",8.11154413809686,1.2213174486806,0.379931475824924,3.21457295958126,0.00130638711155052,0.00352824706078578
"AADACP1","AADACP1",1.0051630782042,-1.04746531328867,0.325913438528657,-3.21393716692835,0.00130928320716907,0.00353402329165738
"ZFP42","ZFP42",7.24084388228406,-2.06144484219882,0.642182323302703,-3.21006164043404,0.00132706510911615,0.00358046693576942
"LRTM2","LRTM2",38.8455117902985,-1.13802804482675,0.355865998791471,-3.19791171028286,0.0013842665466195,0.0037170673417714
"CPLX4","CPLX4",0.407402466815203,1.12184014931718,0.351248963168039,3.19386038665823,0.00140383991837527,0.00376258932746617
"AQP2","AQP2",1.63292213329928,1.14719341774583,0.360092070518742,3.18583360109321,0.00144337588399519,0.00386023941463966
"PYDC1","PYDC1",89.8529210256687,-1.21418793564707,0.381494419174673,-3.18271480425284,0.00145901247634532,0.00389814885069931
"LECT1","LECT1",0.904462391824899,-1.96562916467487,0.617628793257731,-3.18254133572207,0.0014598867552398,0.00389992647581949
"AADAC","AADAC",4.20912082798649,1.17875439029278,0.373515340125701,3.15583930206479,0.00160037006181208,0.00424543877255862
"APOBEC4","APOBEC4",2.72331187520355,-1.6266363131309,0.51625906478435,-3.15081404683978,0.00162816113949613,0.00430936297060341
"KIAA1486","KIAA1486",0.953658144986783,-1.27279182196116,0.404558865624861,-3.1461226785755,0.00165450591191045,0.00437165244136588
"SPRR2A","SPRR2A",5.528456568224,-3.21935179785839,1.02489922960805,-3.14113983585445,0.00168291658621838,0.00443980750272312
"RALYL","RALYL",2.67015947750138,-2.35322330144243,0.749739377646076,-3.13872176332894,0.00169686483712429,0.00447534014199872
"SSX6","SSX6",0.349363865914753,2.37855671811296,0.760531619720666,3.12749221260068,0.00176304490392011,0.00462895387982399
"ANKRD30A","ANKRD30A",789.505478307253,-1.02957388594406,0.329310445225939,-3.12645377900987,0.00176928314133897,0.0046427203476862
"MAEL","MAEL",7.04485244691266,-1.06395915496834,0.340372339784571,-3.12586844054878,0.00177280841256319,0.00465000969933839
"ONECUT1","ONECUT1",0.454027785715577,1.9753797617494,0.632937138093393,3.12097306803621,0.00180254518587951,0.00471607876288774
"KRTDAP","KRTDAP",8.25288001687896,-2.47910318204677,0.795217084715094,-3.11751750521679,0.00182381115358321,0.0047663728901751
"ITLN2","ITLN2",1.31867591948171,-2.28386790216531,0.733446272991256,-3.11388575587258,0.00184640968294432,0.00481531881125552
"KRT75","KRT75",29.3926559827347,1.30454618595412,0.420505607437442,3.10232768096486,0.00192005295313008,0.00498647396273451
