"","genename","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ABCB4","ABCB4",31.1112485776123,0.0119190323711605,0.118181984581819,0.100853208831578,0.919666987585617,0.941250442687149
"LPAR5","LPAR5",128.802633802623,-0.0106149484810464,0.106048378612771,-0.100095339692144,0.920268635139527,0.941814567106003
"PDE8A","PDE8A",486.678093504201,-0.00699836425449869,0.0700208040013824,-0.0999469279781553,0.920386459706272,0.941883506245823
"STON1","STON1",289.061697739863,-0.0118282170164172,0.118750722766923,-0.0996054317886803,0.920657581331088,0.942109306773287
"C19orf69","C19orf69",0.42153553278093,0.030351787597335,0.306256351369605,0.0991058224967391,0.921054249166391,0.942463546992527
"LINC00265","LINC00265",148.634664366786,-0.00964771127656727,0.0977172101412501,-0.09873093247977,0.921351908278825,0.942634778412571
"OR10G2","OR10G2",0.15184312952839,0.0664603780713717,0.673329984617847,0.0987040226778133,0.921373274830264,0.942634778412571
"PALMD","PALMD",513.567101382302,-0.0122997822166359,0.124692848035783,-0.0986406390614023,0.921423602043256,0.942634778412571
"PSMD4","PSMD4",3740.73929739418,0.00714507335105661,0.0724246314145505,0.0986552946353157,0.921411965345877,0.942634778412571
"KLHL28","KLHL28",403.743086170924,-0.00810272393397134,0.0824094247387813,-0.0983227823717383,0.921675988113334,0.942841297716507
"PAPOLG","PAPOLG",380.695245203909,0.00573196673750013,0.0586491606986505,0.0977331417742184,0.922144198194641,0.943268562465225
"AKAIN1","AKAIN1",0.143334951354565,-0.0642648919375047,0.659701070021531,-0.0974151700790893,0.922396698044733,0.943475140782822
"KRTAP1-5","KRTAP1-5",0.38028843809732,-0.0425270743003737,0.439542335917404,-0.0967530788851365,0.922922486663925,0.943961215057382
"CNO","CNO",320.390266497134,0.00596021773240529,0.0621690314402003,0.0958711692032449,0.92362289272346,0.944625824256624
"RGS7BP","RGS7BP",8.03809529383252,-0.021273283739157,0.222721268641243,-0.0955152773192211,0.923905556192246,0.944863142092394
"MCTP2","MCTP2",116.111319322913,0.0178383467421632,0.187425216523872,0.0951758097069676,0.924175183806444,0.945054330893236
"METTL8","METTL8",416.406918167897,-0.00557296419673764,0.058568817720943,-0.0951524106785044,0.924193769182654,0.945054330893236
"MYH16","MYH16",0.459483811893394,-0.0476080897481554,0.506783247788688,-0.0939417195731901,0.92515545292843,0.94598589508651
"ZCCHC2","ZCCHC2",588.777316028761,-0.00739286129478092,0.0791330199583574,-0.0934232169917349,0.925567346683552,0.94635521916453
"TIGD3","TIGD3",22.0941379575547,0.0119861214643149,0.128665270729895,0.0931573951255049,0.925778520910409,0.946519286415029
"ZNF91","ZNF91",793.422488154005,0.0100388754843352,0.107885131246796,0.0930515203375936,0.925862631424378,0.94655343241146
"CYP20A1","CYP20A1",580.887038232758,0.00472754723976564,0.0510013991914541,0.0926944616170021,0.926146297057836,0.946784866929839
"ZNF107","ZNF107",620.199739877854,0.00897373862682519,0.0968679558053757,0.0926388768320348,0.92619045728754,0.946784866929839
"ZNF140","ZNF140",512.747251114792,0.00600760954799773,0.0648948913804561,0.0925744603342843,0.926241634298483,0.946785328816057
"RARS2","RARS2",687.138075196988,-0.00528823156800994,0.0573690990819905,-0.0921790938437455,0.926555748012002,0.947054544474235
"COL6A3","COL6A3",25875.1288090198,0.0123333148125453,0.134445159707597,0.0917349113896617,0.926908659048769,0.947363384138938
"STK11IP","STK11IP",469.292060144739,0.0061640829885334,0.0672522346310403,0.0916561809782356,0.926971213294592,0.947375441939636
"TRAF2","TRAF2",592.744890294408,0.00728299843449893,0.0796265183295809,0.0914644842859257,0.927123525347188,0.947479226927577
"ZNF322A","ZNF322A",867.273312970021,-0.00552536452024586,0.0604538094113216,-0.0913981198877285,0.927176255610474,0.947481237939748
"CLGN","CLGN",431.039435409168,0.0204695287573272,0.224686885495437,0.0911024633778324,0.927411175292435,0.947669417871088
"CCDC90B","CCDC90B",614.09395731608,-0.00561967176799662,0.0618729050692981,-0.0908260532086306,0.927630808140299,0.947841957296692
"CLIP1","CLIP1",2012.48255595259,-0.00627528816965741,0.0692143713066634,-0.0906645260397428,0.927759158620597,0.947871293634653
"RRN3","RRN3",1727.43579788093,0.00554561746501525,0.0611679787665372,0.0906621009365289,0.927761085636833,0.947871293634653
"MGC12982","MGC12982",57.0404347784831,-0.0112844459426518,0.124765621991445,-0.0904451543825562,0.927933475695775,0.947995529494342
"PALM2AKAP2","PALM2AKAP2",327.33205780248,0.0109344419703367,0.121250055602722,0.0901809233487168,0.928143443513616,0.948133856068406
"TBC1D10B","TBC1D10B",1625.05442923067,0.00492081230201568,0.0545865869149759,0.0901469130077748,0.928170469760617,0.948133856068406
"CYLD","CYLD",1260.29253555296,0.0067374254420047,0.0748035850484952,0.0900682158166194,0.928233006638245,0.94814584736512
"C6orf25","C6orf25",1.46317431529725,0.0194512432953558,0.216666279352706,0.0897751295377695,0.928465912122182,0.948247321741895
"CCDC27","CCDC27",0.14386379058892,0.0495852183108,0.552866657319433,0.0896874818807366,0.928535563861592,0.948247321741895
"DDX50","DDX50",927.741384559269,0.00372092171796938,0.0414775500585475,0.0897092936472169,0.928518230460866,0.948247321741895
"ENSA","ENSA",6047.74021560376,-0.00619001300547909,0.0690027720336272,-0.0897067294986715,0.928520268139746,0.948247321741895
"CCDC88B","CCDC88B",246.329634108872,0.0131928806414832,0.147576201247281,0.0893970743926187,0.928766348460267,0.948431113579762
"PTPLAD1","PTPLAD1",4966.95866253917,-0.00786275864181702,0.0880683655881817,-0.089280169891925,0.928859253260941,0.948474093884538
"TOX","TOX",75.5989395373232,-0.0166723083384843,0.187196109886123,-0.0890633269496172,0.929031582386383,0.948598166588722
"DMRT3","DMRT3",20.9539900141768,-0.0154129528990576,0.173545105862047,-0.0888123742959914,0.929231023288905,0.948749906990176
"CLDN25","CLDN25",1.55752968718983,-0.0315768851475191,0.357507653887646,-0.0883250604683355,0.929618321417351,0.948917138214447
"DNTT","DNTT",0.153420428575012,0.0578386582965016,0.656006467023767,0.0881678172456279,0.92974329579346,0.948917138214447
"KLKP1","KLKP1",5.27374229581596,0.0189570615684547,0.214468907887399,0.0883907217842858,0.9295661353765,0.948917138214447
"KLRC4","KLRC4",2.90362317507319,0.0257574995423052,0.291608390723894,0.0883290754369735,0.929615130407776,0.948917138214447
"STOML2","STOML2",1761.97051366619,-0.00612767147040123,0.0694401304023581,-0.088243951082689,0.929682785631719,0.948917138214447
"TMEM198","TMEM198",101.891564494307,-0.0121793053239229,0.137734742902139,-0.0884258035939144,0.9295382533188,0.948917138214447
"TRIT1","TRIT1",395.496534968623,-0.00597693694481374,0.0677976142857499,-0.08815851424539,0.929750689722251,0.948917138214447
"TOM1L2","TOM1L2",1462.26938310299,0.00801787418824425,0.0910453494769959,0.0880646209202601,0.929825315509543,0.948941413635826
"C7orf11","C7orf11",419.396573873324,-0.00549988783323727,0.062588759261374,-0.087873412065407,0.929977288936581,0.949044619901656
"ALKBH6","ALKBH6",133.223924422648,0.00815499841670887,0.0932259202095719,0.0874756548219253,0.930293435877085,0.949159668779151
"GNPAT","GNPAT",1577.80506968318,0.00494712829135198,0.0565442303906281,0.0874913011844961,0.930280999566901,0.949159668779151
"LOC401127","LOC401127",5.48082815172961,-0.00639831843852279,0.0730281487664577,-0.0876144137103141,0.930183145752373,0.949159668779151
"POLR2F","POLR2F",611.750722040269,-0.00872762547411854,0.0997021924616583,-0.0875369463662984,0.930244719178121,0.949159668779151
"POLR1C","POLR1C",512.042507825424,0.00646226501335296,0.0741901878979486,0.0871040389093239,0.930588815005078,0.949409140861972
"SGSM1","SGSM1",76.7806087329143,-0.0147990773453579,0.170084337665285,-0.087010230033535,0.930663380558546,0.949433318655731
"ZNF131","ZNF131",662.761680747463,0.00493855100469786,0.056884235832765,0.0868175678621542,0.930816523214785,0.949537651298244
"KIAA1432","KIAA1432",695.471336251307,0.00583303494935495,0.0674838033192228,0.086436072990175,0.931119772122907,0.949744766526363
"OR2K2","OR2K2",0.141845615887246,0.0582071621123166,0.673428042931365,0.0864341227296484,0.931121322403746,0.949744766526363
"CRB3","CRB3",320.446063466067,0.00728761490913855,0.0844444135596213,0.0863007344351227,0.931227354661125,0.949801015013655
"SAMD14","SAMD14",24.7617021391507,0.0109371614328852,0.126918859490331,0.0861744383522327,0.931327750343348,0.949851508669394
"CYP2C18","CYP2C18",1.521394801259,0.0394629358640306,0.459820915379567,0.0858224029053903,0.93160759723829,0.949877406448852
"DISP1","DISP1",244.36578646443,0.00692404360576868,0.0806166134192472,0.0858885447067857,0.931555017859258,0.949877406448852
"GOSR1","GOSR1",1337.56551465472,0.00541206583706159,0.0630358017156908,0.0858570160092755,0.931580081538181,0.949877406448852
"SR140","SR140",2179.08759888802,0.00471384790753247,0.0547797571185903,0.0860509092314461,0.931425947560319,0.949877406448852
"VPREB3","VPREB3",20.5968137340583,-0.0211458732691383,0.245988504457875,-0.085962851458205,0.931495948115171,0.949877406448852
"HMHB1","HMHB1",0.239095112909872,0.0383841653466389,0.448127807476958,0.0856545045993659,0.931741069219842,0.949961602501139
"ABCD2","ABCD2",23.2365777092301,-0.0161733317407555,0.189356871304456,-0.0854119083682541,0.931933926250616,0.950063595987456
"CRYAA","CRYAA",0.190930409194806,-0.0484955922433802,0.56786002025649,-0.0854006102093185,0.931942908059701,0.950063595987456
"RAD23A","RAD23A",2723.93843889911,0.00578891989413366,0.0680190194159274,0.0851073706125513,0.932176030668602,0.950249350760756
"GLTSCR1","GLTSCR1",335.331085866993,0.00555206421330906,0.0654038188422087,0.0848889913707303,0.932349643808973,0.950374425301429
"VSNL1","VSNL1",119.334916109722,-0.0177717027324916,0.209783687685916,-0.0847144166857195,0.932488434312314,0.950463992269514
"KLLN","KLLN",31.3831373564924,0.00814831215503144,0.0966657453485676,0.0842936877551546,0.932822930983708,0.950753017354388
"EMILIN1","EMILIN1",1744.41199960931,0.0122383240220793,0.145714591271023,0.0839883220707563,0.933065716599113,0.950948542116547
"COPS5","COPS5",1574.567407934,0.00615184459133721,0.0734549676892169,0.0837498781207727,0.933255299405896,0.951089826012069
"C1orf74","C1orf74",150.107928334063,-0.00723782821045639,0.087338405641552,-0.0828710823982907,0.933954047830857,0.951749961932897
"LOC728392","LOC728392",76.5811050198785,0.0112806797208003,0.136767524826072,0.0824806892948162,0.934264473716438,0.951933707553254
"MTNR1A","MTNR1A",0.341004663298046,0.0383104399563928,0.464639829237741,0.08245190693024,0.934287360764429,0.951933707553254
"OLFML1","OLFML1",262.451496693349,0.00927145802319822,0.112359702369785,0.0825158649200147,0.934236502974271,0.951933707553254
"GPR113","GPR113",5.2823131344389,-0.00997847430044068,0.121481887283482,-0.0821396055294697,0.93453569885773,0.95212978524613
"S100A6","S100A6",8901.35842939454,0.0127079203917937,0.154820578055544,0.0820815976235056,0.934581826707439,0.95212978524613
"SIRT7","SIRT7",397.984016621891,-0.00678502285710827,0.0834855565967974,-0.081271816751217,0.935225786803145,0.952733834225559
"KPNB1","KPNB1",5514.05921789202,-0.00438721677689967,0.0542860832349037,-0.0808166018888405,0.935587804859254,0.953050612765267
"NEXN","NEXN",240.446567587112,-0.00950061473766559,0.118370597565827,-0.0802616100031281,0.936029190452321,0.953448201254779
"PYCRL","PYCRL",706.055892765814,0.00867563052573581,0.108915445336836,0.0796547312358249,0.936511864233567,0.953887800595881
"BATF3","BATF3",29.5840144152882,-0.0107903542236007,0.135988830438577,-0.0793473566086335,0.936756339886049,0.953998917515281
"LACTB2","LACTB2",292.078592489197,0.00751608112834293,0.0947507267633623,0.0793247860474376,0.936774292002147,0.953998917515281
"MAGIX","MAGIX",90.6465867279258,0.0102433380359012,0.129017994840724,0.0793946460611707,0.936718727024695,0.953998917515281
"PLEKHO1","PLEKHO1",982.513334539127,-0.00854087979367982,0.107841996604774,-0.0791980866691573,0.936875066430788,0.954049490694018
"PRKCZ","PRKCZ",482.46960390948,-0.00640074429833567,0.0810416407766791,-0.0789809317406809,0.937047789943753,0.954173322384078
"OR52N4","OR52N4",1.41416653951037,0.0195112612293638,0.247661305097502,0.0787820334778678,0.937205994831906,0.954263406063357
"PHIP","PHIP",1714.14066182249,0.00567010478948262,0.0720195542170297,0.0787300733963981,0.937247324605438,0.954263406063357
"POLR2L","POLR2L",1916.37823984386,0.0077572506884105,0.0985963160692332,0.0786768816287562,0.937289634254462,0.954263406063357
"LSP1","LSP1",1346.73755736871,0.00946750293205633,0.120459530374636,0.0785948849593871,0.937354856165738,0.954277756645222
"NCRNA00164","NCRNA00164",0.383746267162046,0.0372050846907815,0.474344860812441,0.0784346743570867,0.937482292331059,0.954355439670532
"NID1","NID1",2720.65179837805,-0.00859343744867413,0.109735699612349,-0.0783103172352407,0.93758121070099,0.954404084736801
"HDHD3","HDHD3",617.459350012387,-0.00645818510716496,0.0829559161001587,-0.0778508081252158,0.937946730014461,0.954724094220424
"HS6ST1","HS6ST1",1753.34531383427,-0.00592197882292663,0.0762936665814357,-0.0776208444065998,0.93812966096591,0.954858224557134
"BSPRY","BSPRY",1092.58621775022,-0.00818154202952647,0.105762333655948,-0.0773578054370622,0.938338906536497,0.955019122662289
"RSPH10B2","RSPH10B2",4.3424780801767,-0.0137849873306571,0.178473184601168,-0.0772384230239533,0.938433875775932,0.955063701818853
"C14orf183","C14orf183",0.104860432309524,0.0535648322685266,0.699048135065839,0.076625384693261,0.938921564253578,0.955464584021805
"CASR","CASR",0.375369699932849,-0.0367792370702066,0.480055310200618,-0.0766145822964365,0.938930158056681,0.955464584021805
"REXO1L1","REXO1L1",0.254639896443874,0.0577650672358746,0.760103652313651,0.0759963026885158,0.93942203972026,0.955913011578185
"GLRA4","GLRA4",0.731972576635983,0.0327928392272847,0.433312100605605,0.0756794910214895,0.939674092985933,0.956104732236926
"ZNF738","ZNF738",248.491396305422,0.00712300067210375,0.0941813251510783,0.0756307119344263,0.939712901842293,0.956104732236926
"FAM22D","FAM22D",97.3562878888769,-0.00700316455422095,0.0931068009403733,-0.0752164662891367,0.940042483262371,0.956387929253906
"CHCHD6","CHCHD6",166.438905755614,0.00648390632009239,0.0871149276152344,0.074429337170895,0.940668765849996,0.956823820762171
"FAM35B2","FAM35B2",68.4166170373059,0.00435839578884985,0.0584905973413353,0.074514468768637,0.94060102876035,0.956823820762171
"SCARNA9L","SCARNA9L",0.201817987154012,0.030867800048698,0.414776757537687,0.0744202742505247,0.940675977015046,0.956823820762171
"ZHX2","ZHX2",1213.32424645586,-0.00565876154244007,0.0759825510572833,-0.0744744874145372,0.940632840873426,0.956823820762171
"LEMD3","LEMD3",740.887387385298,-0.00476692467204851,0.0648285380042194,-0.0735312690799576,0.941383362288613,0.957491169806385
"FLJ35220","FLJ35220",306.940106025407,0.0075964564813373,0.103580823887336,0.0733384442819252,0.941536799939464,0.957595050723088
"STOML3","STOML3",0.623714083524029,-0.0486458462648491,0.670244570616145,-0.0725792470353467,0.942140941623978,0.958157286297148
"GUSBP19","GUSBP19",0.13447370759288,-0.0412739641419502,0.570119972042044,-0.0723952258576663,0.942287384040998,0.958254005836615
"MAP3K6","MAP3K6",677.823542258476,0.00660543142803872,0.0918296736513061,0.0719313394613678,0.942656549357325,0.958524977868515
"SELO","SELO",388.050342530382,-0.00709423613708984,0.098603527853445,-0.0719470823359793,0.942644020821862,0.958524977868515
"BRF1","BRF1",750.416162103405,-0.00513371680798256,0.0719402295946447,-0.0713608621616731,0.943110557634846,0.958901491409285
"PTCHD2","PTCHD2",31.4727977527334,-0.0172449630562884,0.24173951971044,-0.0713369625162851,0.943129578317259,0.958901491409285
"PVR","PVR",644.994232423235,0.00766428659262322,0.107634016060904,0.0712069183434208,0.943233075354429,0.95895448289615
"C19orf22","C19orf22",1674.94213235965,0.00491351561793671,0.0694867966284395,0.0707114999733016,0.943627368095184,0.959303095070621
"IARS2","IARS2",4225.25484188102,0.00479678042737334,0.06791161167117,0.0706326990235409,0.943690085338564,0.95931460393466
"C21orf96","C21orf96",0.432634086277651,0.0213616515474138,0.3029285166874,0.0705171364551904,0.94378206158363,0.959355853363383
"ITGB1BP1","ITGB1BP1",851.144054812113,-0.00398725798738269,0.057423448279651,-0.069436059777616,0.944642526620765,0.960178225746151
"UCKL1","UCKL1",633.473363042605,0.0058331363371087,0.0847435183518941,0.0688328317085778,0.945122684130634,0.960613967506985
"ACYP1","ACYP1",87.677107125587,0.00667175917748982,0.0970833649466216,0.0687219605661391,0.945210937522496,0.960651355777696
"ATAD3B","ATAD3B",291.285901340938,-0.00893416759989136,0.13026894061059,-0.0685824844971914,0.94532196138109,0.960711881148755
"APTX","APTX",673.95816148252,0.00399759019142342,0.0586999740947787,0.0681020776085658,0.945704376506217,0.960995872576684
"WDR13","WDR13",1228.34089496508,0.00561841717871393,0.0824922844520857,0.0681083960279618,0.945699346815135,0.960995872576684
"UHRF1BP1L","UHRF1BP1L",690.484544590828,0.00530201083184849,0.0780297325465273,0.0679485967568455,0.945826553497041,0.961067702162462
"FAM107B","FAM107B",2133.89975158683,0.00695003430931229,0.102391516223752,0.0678770523734081,0.945883506167254,0.961073252183549
"CAMKK1","CAMKK1",247.17517940724,0.00658583668544941,0.0976013478435969,0.0674769030444436,0.946202048810537,0.961292251308985
"FMNL1","FMNL1",605.159053437986,-0.00728665689172996,0.107947312296083,-0.0675019760727695,0.946182088937006,0.961292251308985
"STIM2","STIM2",472.530029757644,0.00386161681850515,0.0573853061700806,0.067292780612862,0.946348624099292,0.961388835182784
"BTG4","BTG4",0.211806717209431,-0.0406107512405426,0.605424781312552,-0.0670781119208551,0.946519518798985,0.961458865312488
"ULK3","ULK3",799.243448666461,-0.00475622131740196,0.0709071233206517,-0.067076777263882,0.946520581308169,0.961458865312488
"EIF1","EIF1",10214.1569526189,0.00383074419175856,0.0574293090542743,0.0667036440946602,0.946817633207692,0.961708267513146
"GSTA1","GSTA1",67.6755632419002,-0.0276818733230839,0.417667463638329,-0.0662773036758604,0.947157052529529,0.962000673965482
"INPP5D","INPP5D",528.169107233542,0.00778352906653532,0.118023330514297,0.0659490715320259,0.94741837215578,0.962213729257135
"MUTYH","MUTYH",177.847630289277,-0.00583675266630729,0.0894444631235556,-0.0652556062441182,0.9479704880508,0.962722082782969
"RNF25","RNF25",432.609291756891,-0.00413203174000662,0.0638389403091078,-0.0647258823532996,0.948392254889903,0.963098010746466
"APC2","APC2",13.3898077250799,0.0119115873586124,0.18465513888386,0.0645072074929051,0.948566368317108,0.963222417966314
"PRDM4","PRDM4",945.267470106945,-0.00347883094752784,0.0541594323575494,-0.0642331500921449,0.94878458193041,0.963391590780715
"LSP1P5","LSP1P5",83.2114484233126,-0.0069661780353717,0.108746097991513,-0.0640591079959056,0.948923162028708,0.963479890075931
"PRR5L","PRR5L",202.47128205382,-0.0063660202160713,0.0996294791740094,-0.0638969536812758,0.949052277934224,0.963558570911787
"C9orf5","C9orf5",1671.20241639297,-0.00447388654521378,0.0704977097024637,-0.0634614452596525,0.949399059557185,0.963858223912693
"RPL36","RPL36",8394.72349195695,0.00662397096373565,0.105256459764577,0.0629317286421304,0.949820869108109,0.96423401076378
"IGBP1","IGBP1",1378.7050758502,0.00406370777971503,0.0647549523036819,0.062755165978,0.94996146782418,0.964287989336702
"SPRED3","SPRED3",1.863805730389,0.00779999211223986,0.124331986605235,0.0627352005321486,0.949977366617909,0.964287989336702
"PRPS1L1","PRPS1L1",0.241731126316824,0.0240146114050737,0.383663785189604,0.0625928542961276,0.950090719706858,0.964298166575775
"TTC35","TTC35",944.2516614899,0.00469737476284922,0.075036024410121,0.0626015943645281,0.950083759790499,0.964298166575775
"ATM","ATM",999.913567610361,0.00532317246000898,0.0854899704739916,0.0622666311673184,0.950350501364003,0.964509385458056
"DNAJB7","DNAJB7",2.34476437181593,-0.00692151430766279,0.111550905695359,-0.0620480332680147,0.950524580646908,0.964560377740837
"NNMT","NNMT",1889.2427318868,0.00795379806347392,0.128135803427658,0.0620731899337129,0.950504547148623,0.964560377740837
"NUDCD2","NUDCD2",406.475800347056,0.00332774939995408,0.0536657097618784,0.0620088584446144,0.950555777560404,0.964560377740837
"BCL2L10","BCL2L10",4.55440362758282,0.0137662008619518,0.223830284484577,0.0615028520097349,0.950958743132905,0.964911404858578
"MAP2K2","MAP2K2",1904.51489200408,-0.00474394060487709,0.0772369919942646,-0.0614205768814683,0.951024265314114,0.964911404858578
"REXO1","REXO1",610.115203810089,0.00410561123542909,0.066888717119501,0.0613797275868537,0.951056796955975,0.964911404858578
"MLL3","MLL3",2463.31179487029,0.00484151981537795,0.0794558216328125,0.0609334812211993,0.951412184818243,0.965114588566985
"SNORA18","SNORA18",0.136966327096928,0.0413322784145909,0.678317297981756,0.0609335461996467,0.951412133069102,0.965114588566985
"TMEM156","TMEM156",45.042059504853,-0.0128798573885326,0.211335315509426,-0.0609451257944542,0.951402911028589,0.965114588566985
"MLF2","MLF2",4459.10870949489,-0.00450295679647638,0.0740371865197868,-0.060820204118277,0.951502399547293,0.965153648581611
"RIT2","RIT2",0.13416759982353,0.0413322890007945,0.682568982627611,0.060554010001571,0.951714400970231,0.965316231611203
"CNTF","CNTF",10.1233313533641,-0.00670241885664893,0.11126710991403,-0.0602371973337631,0.951966720301939,0.965519688878753
"C3orf62","C3orf62",150.482396536107,-0.00374363865537793,0.0623588697545409,-0.0600337797993095,0.952128730809368,0.96563153447929
"CSTL1","CSTL1",0.543675017418597,0.0321796456547722,0.537603004275813,0.0598576373250003,0.952269019879813,0.96572133963905
"FOXE3","FOXE3",1.35041804456211,0.0188390928666227,0.317009982976518,0.0594274435452659,0.952611654893673,0.965985091267637
"HIST2H2BA","HIST2H2BA",13.2496670005276,-0.00921835126124803,0.155528381209536,-0.0592711837515276,0.952736112785745,0.965985091267637
"METTL3","METTL3",696.782801233099,0.00350682736597636,0.0591244883645813,0.0593126040153125,0.952703122237374,0.965985091267637
"TSEN34","TSEN34",1272.55407503793,0.00421539065155637,0.0711136114878592,0.0592768467718172,0.952731602279878,0.965985091267637
"ASCL3","ASCL3",0.108061415417835,0.0420692978806611,0.713231768511972,0.0589840494183692,0.952964812710599,0.966112010713341
"C1orf104","C1orf104",72.029149319963,0.00605327804355763,0.102607108662153,0.0589947238791109,0.952956310528778,0.966112010713341
"C21orf70","C21orf70",201.10170785772,-0.00721306974841138,0.123883505780139,-0.058224617579137,0.953569711989611,0.966672750069851
"C1orf159","C1orf159",220.572401503674,-0.00603028708265922,0.103933028894849,-0.058020892364834,0.953731986857928,0.966784746358726
"JAGN1","JAGN1",864.360411456661,0.00381456707903353,0.0661860724557032,0.05763398457563,0.954040178877433,0.966992122658012
"OR51Q1","OR51Q1",0.122561953260218,-0.0437788919418513,0.75906193564297,-0.0576749931542384,0.954007513102018,0.966992122658012
"KRT85","KRT85",0.638884935486161,-0.0337289434329446,0.585962677747984,-0.0575615900360313,0.954097845628604,0.966998060852405
"USP8","USP8",1295.80928494218,-0.00382775605979754,0.0668576635293408,-0.0572523157067508,0.954344204560268,0.967195231477299
"DAP3","DAP3",3252.43497768784,-0.00335761921609033,0.0598929269689301,-0.0560603628176683,0.95529372014356,0.968026422890507
"GFER","GFER",584.251850705399,0.00476323663091207,0.0849245957073322,0.0560878340513645,0.955271835703061,0.968026422890507
"HS3ST1","HS3ST1",90.4547650655292,-0.00609011162047336,0.108722152377542,-0.0560153702561478,0.955329562692394,0.968026422890507
"RECQL4","RECQL4",552.966269530651,-0.00764423658573451,0.136596074348807,-0.0559623446147835,0.955371804771821,0.968026422890507
"DDR1","DDR1",8053.13964895144,0.00436207658566313,0.0780981136794883,0.0558538020977679,0.955458273925775,0.968061485334089
"MRPS36","MRPS36",371.297630750162,-0.00360512515537349,0.0651407704653074,-0.0553436063101756,0.955864722567293,0.968420726630762
"C6orf204","C6orf204",30.9007694750691,-0.00783938567529442,0.142203018243837,-0.0551281243683037,0.956036390202615,0.968542076809151
"DRAM2","DRAM2",1127.9542755087,-0.00354124067353304,0.0645077718633105,-0.05489634149877,0.956221046546778,0.96867657171211
"FAM177A1","FAM177A1",1040.49440655459,0.00373607007883433,0.0683118785618169,0.0546913678483234,0.95638434653026,0.968789418646875
"CD2AP","CD2AP",1906.88453253369,0.00424570392707565,0.0779872941035657,0.0544409698512867,0.956583838014818,0.968938912277993
"LOC100192379","LOC100192379",0.121831208933419,-0.0409049936757351,0.760831263556793,-0.0537635552520664,0.95712354619849,0.969432981864273
"EXOC3L","EXOC3L",71.7308292453386,0.00563586775591417,0.105143011905821,0.0536019242150144,0.957252323416164,0.969510804523452
"SPATA2L","SPATA2L",251.862290764408,-0.00538523534491856,0.101001331029054,-0.0533184591732702,0.957478172827122,0.969686928693339
"TP53BP2","TP53BP2",1408.01654459764,0.0053699954115098,0.101110819698911,0.0531099977974725,0.957644265606577,0.969802518449718
"C13orf1","C13orf1",248.055970031624,0.00331866586332173,0.0629539896794975,0.0527157354159325,0.957958401409508,0.969962762412307
"C17orf78","C17orf78",0.381771937312417,0.017087683003262,0.323413901717657,0.0528353385940092,0.957863104685755,0.969962762412307
"HOXB4","HOXB4",136.587281117985,0.00974505892911444,0.184648369117731,0.052776306531584,0.957910139833519,0.969962762412307
"WAPAL","WAPAL",1810.34777045033,-0.00309705286049416,0.0588780741632172,-0.0526011236697171,0.958049721653021,0.970002606707548
"DAO","DAO",0.144535618145237,-0.0301468264000148,0.580232248736712,-0.0519564820218988,0.958563368864647,0.970470019519344
"TMCC1","TMCC1",971.871740106588,0.00278777600801488,0.0538361544009255,0.05178259924091,0.958701920741996,0.970557647700242
"BCL2A1","BCL2A1",105.264107115631,0.00984797222561379,0.191504783974654,0.0514241577741325,0.958987535116987,0.970757929122484
"NARS","NARS",3632.72091414217,0.0030699398891126,0.0597220678383349,0.0514037775353458,0.959003774716823,0.970757929122484
"SLC9A11","SLC9A11",0.221131695236555,-0.0266099083399377,0.521133465329574,-0.051061599590633,0.959276435141755,0.970981272338442
"ORAI1","ORAI1",473.469295549217,-0.00438805322106581,0.086325357522784,-0.0508315673052112,0.959459736311873,0.971114146643951
"OR13G1","OR13G1",0.118431537788879,-0.0322836645722584,0.636156564663733,-0.0507479862120471,0.959526338416799,0.971128896353408
"DLEU7","DLEU7",5.27858524986275,-0.00795252664374102,0.159357629866995,-0.0499036453439878,0.960199172360664,0.971757173567847
"C17orf61","C17orf61",478.910201098003,-0.00470323516250138,0.0946096269115731,-0.0497120146863834,0.960351881963467,0.971810405836079
"CYB5R2","CYB5R2",301.992481386463,0.00774059554615099,0.155724555170403,0.049706968420496,0.960355903329573,0.971810405836079
"NFYC","NFYC",1082.82303408532,0.00259026614121661,0.0523436986908589,0.0494857300114514,0.960532209068408,0.971936120690765
"CCNT1","CCNT1",182.076529939732,0.00701090435282206,0.142818349086166,0.0490896610812397,0.960847842737054,0.972166535026238
"MEIG1","MEIG1",1.85336590607167,0.0105301006391039,0.215308488753024,0.0489070389193188,0.960993379330493,0.972166535026238
"NKIRAS2","NKIRAS2",991.645899461525,-0.00283926057095329,0.0580433939761999,-0.0489161707552371,0.960986101889885,0.972166535026238
"SH3D20","SH3D20",8.44366293291065,0.0082038467178723,0.167859815914692,0.0488732021607934,0.961020344911284,0.972166535026238
"SNORD97","SNORD97",0.465912083909757,0.0205607954480904,0.419343061073263,0.0490309661866522,0.96089461816113,0.972166535026238
"LOC143666","LOC143666",28.9229751780625,0.0059690717897643,0.12338909311788,0.0483760082753969,0.961416579535995,0.972514657329252
"KLK4","KLK4",75.7316266677666,0.0105602932840712,0.218937974283003,0.048234178281109,0.961529611548211,0.972576285674273
"MRPS28","MRPS28",340.139447921235,-0.00407263033283265,0.0845785186488452,-0.0481520650620695,0.961595052378076,0.972589772008062
"MX2","MX2",645.752448072125,-0.0063172795659105,0.132349144515935,-0.0477319259524938,0.961929889862256,0.972875719007261
